POLICY_NO,CUST_ID,POLICYTYPE,POL_ISSUE_DATE,POL_EFF_DATE,POL_EXPIRY_DATE,MAKE,MODEL,MODEL_YEAR,CHASSIS_NO,USE_OF_VEHICLE,PRODUCT,SUM_INSURED,PREMIUM,DEDUCTABLE
102089207,7852.0,COMP,2016-08-14,2016-09-17,2017-10-16,RENAULT,FLUENCE,2012.0,VF1LZLCT0CC258613,PRIVATE,STANDARD,33000.0,1231.0,500
102090954,6656.0,COMP,2016-09-06,2016-09-06,2017-10-05,NISSAN,SUNNY,2013.0,MDHBN7AD4DG034007,PRIVATE,STANDARD,27000.0,1140.0,500
102092470,8894.0,COMP,2016-10-03,2016-10-03,2017-11-02,KIA,SPORTAGE,2010.0,KNAKH8136A7699648,PRIVATE,STANDARD,25000.0,1120.0,500
102093921,903.0,COMP,2016-10-23,2016-10-23,2017-11-22,NISSAN,TIIDA,2007.0,JN1CC11C77T002780,PRIVATE,STANDARD,12000.0,950.0,2000
102096041,6579.0,COMP,2016-11-20,2016-11-20,2017-12-19,HONDA,JAAZ,2012.0,JHMGE8856CS400019,PRIVATE,STANDARD,35000.0,1045.0,1000
102096849,7818.0,COMP,2016-11-29,2017-01-22,2018-01-21,LEXUS,ES 350,2013.0,JTHBK1GG0D2057061,PRIVATE,M 2.5,112000.0,3700.0,500
102096946,6579.0,COMP,2016-11-30,2016-11-30,2017-12-30,MAZDA,3,2017.0,JM7BN1HZ0H1121626,PRIVATE,M 2.5,78625.0,2109.0,1000
102097664,3202.0,COMP,2016-12-12,2016-12-14,2018-01-13,TOYOTA,HIACE,2010.0,JTGJX02P2A0031863,COMMERCIAL,NOT CLASSIFIED,23040.0,1590.0,1000
102098661,8894.0,COMP,2016-12-26,2016-12-26,2018-01-25,LEXUS,GS 350,2017.0,JTHBZ1BL0HA009040,PRIVATE,M 2.25,250000.0,6025.0,2000
102099194,10304.0,COMP,2017-01-02,2017-01-02,2018-02-01,JAGUAR,XE R SPORT,2017.0,SAJAB4BV5HA972893,PRIVATE,M 2.5,233280.0,6175.0,2000
102101295,2021.0,COMP,2017-02-13,2017-02-13,2018-03-12,KIA,SPORTAGE,2016.0,U5YPH81C5GL049172,PRIVATE,M 2.5,102500.0,2775.0,1000
102105112,5160.0,COMP,2017-05-14,2017-05-14,2018-06-13,TOYOTA,YARIS,2014.0,JTDKW9D35ED543540,PRIVATE,STANDARD,32000.0,1610.0,1000
102105600,5905.0,COMP,2017-05-25,2017-06-21,2018-07-20,GODREJ,GX 300D,2015.0,GODREJB601149,COMMERCIAL,M 2.5,69440.0,1940.0,2000
102106581,7980.0,COMP,2017-06-19,2017-06-19,2018-07-18,HONDA,ODYSSEY,2016.0,JHMRC1851GC400497,PRIVATE,M 2.5,110000.0,3500.0,1000
102107709,3202.0,COMP,2017-07-16,2017-07-16,2018-08-15,CHEVROLET,SUBURBAN,2017.0,1GNSK8KC8HR517117,PRIVATE,M 2.5,190000.0,5140.0,2000
102108582,8894.0,COMP,2017-08-02,2017-08-02,2018-09-01,FOTON,VIEW MINI BUS,2011.0,LVCB1DWA4BB035062,COMMERCIAL,STANDARD,25000.0,3770.0,1000
102111178,7463.0,COMP,2017-10-23,2017-10-23,2018-11-22,TOYOTA,LAND CRUISER,2014.0,JTMHU09JXD4069120,PRIVATE,STANDARD,90400.0,3454.0,500
102112068,1905.0,COMP,2017-11-13,2017-12-02,2019-01-01,MERCEDES,CLC 200,2009.0,WDBRN41H79E061171,PRIVATE,STANDARD,26400.0,2110.0,2000
102112394,5495.0,COMP,2017-11-22,2017-11-22,2018-12-21,AUDI,Q 5,2016.0,WA1CGCFP7GA026849,PRIVATE,M 2.5,136000.0,3920.0,1000
102113795,1538.0,COMP,2017-12-26,2017-12-26,2019-01-25,RENAULT,DUSTER,2016.0,VF1HSRCH2GA559099,PRIVATE,STANDARD,38500.0,1710.0,1000
102115139,8894.0,COMP,2018-01-31,2018-01-31,2019-02-27,OPEL,ASTRA,2015.0,W0LPD6DD9FG123264,PRIVATE,STANDARD,43500.0,1595.0,2000
102117830,4726.0,COMP,2018-04-15,2018-04-15,2019-05-14,HYUNDAI,TUCSON,2012.0,KMHJT81B6CU317817,PRIVATE,STANDARD,25000.0,1890.0,1000
102119109,2021.0,COMP,2018-05-22,2018-05-22,2019-06-21,BAJAJ,180 CC,2014.0,MD2A12DZ0ECA86029,PRIVATE,STANDARD,2400.0,1500.0,1000
102120210,5985.0,COMP,2018-06-25,2018-06-25,2019-07-24,TOYOTA,HIACE ,2018.0,JTFPX22P6J0084477,COMMERCIAL,STANDARD,110900.0,4172.0,2000
102120934,8894.0,COMP,2018-07-16,2018-07-16,2019-08-15,CADILLAC,CT 6,2018.0,1G6K95R61JU101452,PRIVATE,M 2.25,329628.0,7657.0,2000
102120881/1,6176.0,COMP,2018-07-19,2018-07-15,2019-08-14,LEXUS,GX 460,2016.0,JTJJM7FX2G5134413,PRIVATE,STANDARD,130000.0,-4525.0,1000
102121674,12291.0,COMP,2018-08-08,2018-08-08,2019-09-07,TOYOTA,LAND CRUISER,2018.0,JTMHU01J2J4167596,PRIVATE,M 2.5,203500.0,7290.0,2000
102124355,8825.0,COMP,2018-11-12,2018-11-12,2019-12-11,PEUGEOT,TRAVELLER,2019.0,VF3VEAHXXKZ001076,PRIVATE,STANDARD,99900.0,4357.0,500
102124362,6575.0,COMP,2018-11-12,2018-12-22,2020-01-21,HONDA,CR-V,2010.0,JHLRE4857AC401595,PRIVATE,STANDARD,24320.0,1730.0,2000
102123428/1,5176.0,COMP,2018-12-09,2018-12-09,2020-01-08,HYUNDAI,SANTAFE,2015.0,KMHSU81E6FU303965,PRIVATE,STANDARD,48000.0,182.0,2000
102126662,7957.0,COMP,2019-01-27,2019-01-27,2020-02-26,FORD,F-150,2018.0,1FTFW1RGXJFA52944,PRIVATE,NOT CLASSIFIED,160000.0,6000.0,1000
102128929,5169.0,COMP,2019-03-20,2019-03-21,2020-04-20,HYUNDAI,KONA,2019.0,KMHK281A7KU213513,PRIVATE,M 2019,67515.0,1790.0,500
102129376,243.0,COMP,2019-04-03,2019-04-03,2020-05-02,MITSUBISHI,CANTER SINGLE CABIN,2013.0,JL7BCE1JXDK030902,COMMERCIAL,NOT CLASSIFIED,30802.0,2030.0,500
102130940,7957.0,COMP,2019-05-28,2019-05-28,2020-06-27,TOYOTA,RAV 4,2019.0,JTDW13FV9KD019072,PRIVATE,M 2019,98010.0,2040.0,500
102131253,12714.0,COMP,2019-06-10,2019-06-10,2020-07-09,MG,RX5,2019.0,LSJA24U39KS014625,PRIVATE,M 2.5,56700.0,1940.0,1000
102131723,8009.0,COMP,2019-06-23,2019-06-23,2020-07-22,TOYOTA,LAND CRUISER,2017.0,JTMHU01J2H4144278,PRIVATE,TOURISM,132800.0,4646.0,500
102131737,5173.0,COMP,2019-06-24,2019-06-24,2020-07-23,HYUNDAI,VELOSTER,2016.0,KMHTC61E5GU246140,PRIVATE,M 2019,50000.0,1290.0,2000
102132353,7957.0,COMP,2019-07-07,2019-07-07,2020-08-06,MAZDA,6,2016.0,JM7GJ4S3XG1228219,PRIVATE,M 2019,30000.0,1290.0,500
102136987,807.0,COMP,2019-10-24,2019-10-27,2020-11-26,CHANGAN,CS 75,2019.0,LS4ASE2W2KJ100208,PRIVATE,M 2019,50000.0,2065.0,500
102137831,12714.0,COMP,2019-11-18,2019-11-18,2020-12-17,MG,MG6,2020.0,LSJW54U95LG011114,PRIVATE,M 2019,65625.0,1940.0,500
102138035,12714.0,COMP,2019-11-24,2019-11-24,2020-12-23,MG,RX5,2020.0,LSJA24W96LS011331,PRIVATE,M 2019,93187.0,2387.0,1000
102138153,5029.0,COMP,2019-11-26,2020-01-23,2021-02-22,TOYOTA,HIACE ,2017.0,JTGSX23P1H6184840,COMMERCIAL,STANDARD,67200.0,2194.0,1000
102138866,13707.0,COMP,2019-12-18,2019-12-18,2021-01-17,DOMY,X7,2018.0,LJ8F7D5H7JE028424,PRIVATE,M 2019,82133.0,1970.0,500
102140446,4714.0,COMP,2020-01-26,2020-01-26,2021-02-25,NISSAN,X-TRAIL,2018.0,JN1BT2MW6JW010415,PRIVATE,M 2.5,62400.0,1965.0,1000
102141947,7848.0,COMP,2020-02-27,2020-02-27,2021-03-26,PEUGEOT,PARTNER,2020.0,VR3E1NFJ2LJ519774,COMMERCIAL,M 2019,64875.0,1965.0,500
102143789,7957.0,COMP,2020-04-13,2020-04-13,2021-05-12,JEEP,GRAND CHEROKEE,2015.0,1C4RJFDJ8FC802264,PRIVATE,M 2019,118500.0,1861.0,500
102145008,6143.0,COMP,2020-05-18,2020-05-20,2021-06-19,NISSAN,PATHFINDER,2015.0,5N1AR2M5XFC647665,PRIVATE,M 2019,70000.0,1390.0,500
102145153,2530.0,COMP,2020-05-21,2020-06-16,2021-07-15,FORD,MUSTANG.,2014.0,1ZVBP8AM4E5323754,PRIVATE,STANDARD,46409.0,1990.0,2000
102145210,7463.0,COMP,2020-05-21,2020-05-21,2021-06-20,GREAT WALL,WINGLE,2014.0,LGWCA2170EB626605,COMMERCIAL,STANDARD,14336.0,1690.0,1000
102145688,7644.0,COMP,2020-06-03,2020-06-03,2021-07-02,MAZDA,CX 5,2019.0,JM7KFAWL3K0329489,PRIVATE,M 2019,80000.0,1790.0,500
102146948,7620.0,COMP,2020-07-04,2020-07-02,2021-08-01,MITSUBISHI,MIRAGE,2020.0,MMDAA28J5LH000691,PRIVATE,M 2019,44320.0,1490.0,500
102147095,7957.0,COMP,2020-07-08,2020-07-11,2021-08-07,MERCEDES,A 250,2015.0,WDDBF4EB0FJ337317,PRIVATE,M 2019,68600.0,1200.0,1000
102147143,7972.0,COMP,2020-07-09,2020-07-09,2021-08-08,FORD,EDGE,2014.0,2FMDK4KC9EBA48981,PRIVATE,M 2019,55000.0,1965.0,1000
102147205,7644.0,COMP,2020-07-12,2020-07-12,2021-08-11,TOYOTA,CAMRY,2020.0,JTNBZ4HK3L3011861,PRIVATE,M 2019,104500.0,2811.0,500
102148159,4714.0,COMP,2020-08-06,2020-08-12,2021-09-11,GMC,SIERRA,2019.0,3GTN99EF1KG201305,PRIVATE,M 2019,138000.0,3716.0,2000
102148312,903.0,COMP,2020-08-10,2020-08-15,2021-09-14,HONDA,HRV,2019.0,MRJRU5835KP010036,PRIVATE,M 2019,60588.0,1790.0,2000
102148867,12714.0,COMP,2020-08-24,2020-08-24,2021-09-23,MG,HS,2020.0,LSJA24W90LN016300,PRIVATE,M 2019,119438.0,3548.0,2000
102149411,807.0,COMP,2020-09-06,2020-09-06,2021-10-05,HONDA,UNICORN,2017.0,ME4KC2061H8004124,PRIVATE,STANDARD,4000.0,1160.0,2000
102151640,14459.0,COMP,2020-11-02,2020-11-02,2021-12-01,MG,RX5,2020.0,LSJA24U67LS012321,PRIVATE,M 2019,67200.0,1665.0,1000
102151932,5173.0,COMP,2020-11-11,2020-11-11,2021-12-10,HONDA,CITY,2016.0,MRHGM6646GP030538,PRIVATE,M 2019,25500.0,900.0,500
102153515,7620.0,COMP,2020-12-29,2020-12-29,2022-01-28,LEXUS,GX 460,2016.0,JTJJM7FX0G5137908,PRIVATE,M 2019,90000.0,1390.0,1000
102071405,5495.0,COMP,2016-01-11,2016-01-11,2017-02-10,VOLKSWAGEN,PASSAT,2015.0,WVWCR7A39FC001367,PRIVATE,M 2.5,94000.0,2690.0,2000
102073653,7852.0,COMP,2016-02-04,2016-02-04,2017-03-03,MITSUBISHI,MONTERO,2016.0,MMEMC71XXGH001257,PRIVATE,M 2.5,107900.0,2828.0,1000
102075065,8045.0,COMP,2016-02-20,2016-02-20,2017-03-19,HONDA,ACCORD COUPE,2012.0,1HGCS1270CA600475,PRIVATE,STANDARD,50000.0,1990.0,1000
102075463,1538.0,COMP,2016-02-24,2016-02-24,2017-03-23,NISSAN,TIIDA,2012.0,3N1BC1A65CK274237,PRIVATE,STANDARD,28000.0,1140.0,500
102076940,8045.0,COMP,2016-03-10,2016-03-10,2017-04-09,FORD,FIESTA,2012.0,WF0TJ3JP3CCC52559,PRIVATE,STANDARD,22000.0,1090.0,2000
102082013,2021.0,COMP,2016-05-15,2016-05-15,2017-06-14,NISSAN,SUNNY,2014.0,MDHBN7AD8EG510387,PRIVATE,STANDARD,35700.0,1303.0,1000
102082547,8045.0,COMP,2016-05-22,2016-05-22,2017-06-21,NISSAN,TIIDA,2013.0,3N1BC1C74DK213145,PRIVATE,STANDARD,30000.0,1100.0,1000
102082937,4714.0,COMP,2016-05-26,2016-05-26,2017-06-25,HONDA,ACCORD,2015.0,LUCCR2626F3406505,PRIVATE,M 2.5,81000.0,2163.0,1000
102084504,807.0,COMP,2016-06-14,2016-06-14,2017-07-13,HONDA,ACCORD,2015.0,LUCCR2668F3411045,PRIVATE,M 2.5,85000.0,2253.0,500
102049954,7905.0,COMP,2015-02-15,2015-02-15,2016-03-14,MERCEDES,E350,2012.0,WDDKK5KF1CF164253,PRIVATE,STANDARD,150000.0,4288.0,500
102052619,6565.0,COMP,2015-05-06,2015-05-06,2016-06-05,MITSUBISHI,L200,2013.0,MMBJNKA50DD027756,COMMERCIAL,STANDARD,40000.0,1390.0,500
102053772,5160.0,COMP,2015-05-27,2015-05-27,2016-06-26,MITSUBISHI,LANCER,2009.0,JMYSRCS1A9U714256,PRIVATE,STANDARD,16000.0,1040.0,1000
102058541,3202.0,COMP,2015-08-04,2015-08-04,2016-09-03,FORD,EDGE,2014.0,2FMDK3GC3EBA60790,PRIVATE,M 2.5,85000.0,2253.0,2000
102058911,693.0,COMP,2015-08-10,2015-08-10,2016-09-09,TOYOTA,PRADO,2015.0,JTEJU3FJ2FK081490,PRIVATE,M 2.5,159900.0,3948.0,500
102059319,5160.0,COMP,2015-08-16,2015-08-16,2016-09-15,NISSAN,PATHFINDER,2014.0,5N1AR2MM5EC671720,PRIVATE,M 2.5,90000.0,2075.0,500
102061420,7852.0,COMP,2015-09-14,2015-09-14,2016-10-13,HONDA,CITY,2012.0,MRHGM2621CP020565,PRIVATE,STANDARD,30000.0,1150.0,500
102066908,8045.0,COMP,2015-11-19,2015-11-19,2016-12-18,MAZDA,6,2015.0,JM7GJ4S32F1148847,PRIVATE,M 2.5,75000.0,1978.0,500
102066965,8894.0,COMP,2015-11-19,2015-11-19,2016-12-18,NISSAN,.,2010.0,MNTDD23SXA6001985,COMMERCIAL,STANDARD,20000.0,1020.0,1000
102068338,6582.0,COMP,2015-12-07,2016-01-17,2017-01-16,NISSAN,TIIDA,2009.0,JN1CC13C89T031494,PRIVATE,NOT CLASSIFIED,21000.0,1140.0,2000
102085947,3202.0,COMP,2016-06-30,2016-06-30,2017-07-30,NISSAN,TIIDA,2009.0,JN1CC13C79T027095,PRIVATE,STANDARD,20000.0,1140.0,500
102086627,2021.0,COMP,2016-07-12,2016-07-12,2017-08-11,HYUNDAI,CRETA,2017.0,MALC281CXHM096297 ,PRIVATE,M 2.5,77500.0,2084.0,1000
102088589,8894.0,COMP,2016-08-04,2016-08-04,2017-09-03,CHEVROLET,IMPALA,2016.0,2G1155S31G9138035,PRIVATE,M 2.5,125000.0,2863.0,500
102089414,4714.0,COMP,2016-08-16,2016-08-16,2017-09-15,MITSUBISHI,LANCER,2013.0,JMYSRCY1ADU710022,PRIVATE,STANDARD,26400.0,1320.0,1000
102089676,3202.0,COMP,2016-08-21,2016-08-21,2017-09-20,CHEVROLET,CRUZE,2017.0,KL1PM5D51HK603732,PRIVATE,M 2.5,80000.0,3090.0,500
102089715,7463.0,COMP,2016-08-21,2016-08-24,2017-09-23,TOYOTA,LAND CRUISER,2012.0,JTMHU09J4C4055504,PRIVATE,STANDARD,91000.0,3130.0,1000
102091338,5228.0,COMP,2016-09-14,2016-09-14,2017-10-13,TOYOTA,YARIS,2010.0,JTDKW9238A5155001,PRIVATE,STANDARD,12000.0,1140.0,1000
102091985,3202.0,COMP,2016-09-25,2016-09-25,2017-10-24,TOYOTA,CAMRY,2008.0,6T1BE42K58X467286,PRIVATE,STANDARD,23200.0,1140.0,1000
102092007,3304.0,COMP,2016-09-25,2016-10-27,2017-10-26,NISSAN,SUNNY,2013.0,MDHBN7AD7DG034017,PRIVATE,STANDARD,24560.0,1320.0,500
102092793,7852.0,COMP,2016-10-06,2016-10-06,2017-11-05,MERCEDES,C 300,2017.0,WDDWJ4JB1HF444050,PRIVATE,M 2.25,260000.0,5950.0,500
102092830,9346.0,COMP,2016-10-06,2016-10-06,2017-11-05,LAND ROVER,DISCOVERY,2016.0,SALCA2BG5GH544725,PRIVATE,M 2.5,164000.0,3740.0,2000
102093485,756.0,COMP,2016-10-17,2016-11-12,2017-11-11,NISSAN,SUNNY,2012.0,KNMCC42H7CP869088,PRIVATE,NOT CLASSIFIED,14336.0,1150.0,1000
102093909,7099.0,COMP,2016-10-23,2016-11-08,2017-12-07,TOYOTA,HILUX,2015.0,MR0EX19GXF3130948,COMMERCIAL,STANDARD,62400.0,2192.0,500
102094207,10331.0,COMP,2016-10-26,2016-10-26,2017-11-25,JAGUAR,XJ,2011.0,SAJAA26F2BLV18333,PRIVATE,STANDARD,121600.0,3623.0,500
102094487,807.0,COMP,2016-10-31,2016-10-31,2017-11-29,TOYOTA,HILUX,2011.0,MR0EX12G0B2047362,COMMERCIAL,STANDARD,29500.0,1290.0,2000
102094645,4215.0,COMP,2016-11-01,2016-11-01,2017-11-30,NISSAN,.,2016.0,JN6BE6AS6G9003484,COMMERCIAL,STANDARD,58000.0,1970.0,1000
102095259,6579.0,COMP,2016-11-09,2016-11-09,2017-12-08,KIA,SPORTAGE,2017.0,U5YPK81C0HL136027,PRIVATE,M 2.5,105000.0,2703.0,2000
102095332,903.0,COMP,2016-11-10,2016-11-10,2017-12-09,BMW,530 (I),2013.0,WBAFR1101DDX83510,PRIVATE,STANDARD,85000.0,2635.0,500
102096840,346.0,COMP,2016-11-29,2016-12-08,2018-01-07,TOYOTA,YARIS,2011.0,JTDBW9232B1210602,PRIVATE,NOT CLASSIFIED,19000.0,1140.0,2000
102097739,7940.0,COMP,2016-12-13,2016-12-13,2018-01-12,TOYOTA,YARIS,2011.0,JTDKW9238B5169661,PRIVATE,STANDARD,17000.0,1240.0,1000
102099231,3202.0,COMP,2017-01-03,2017-01-03,2018-02-02,MITSUBISHI,LANCER EX,2016.0,JMYSTCY4AGU744947,PRIVATE,STANDARD,58625.0,2060.0,500
102099447,3630.0,COMP,2017-01-09,2017-02-15,2018-03-14,LEXUS,GX 460,2014.0,JTJJM7FX5E5065374,PRIVATE,M 2.5,142800.0,4811.0,1000
102101101,5568.0,COMP,2017-02-08,2017-02-08,2018-03-07,TOYOTA,COROLLA,2015.0,RKLBB9HE5F5110886,PRIVATE,STANDARD,51000.0,2290.0,1000
102102821,6430.0,COMP,2017-03-20,2017-03-20,2018-04-19,NISSAN,PATROL,2012.0,JN8AY25YXC9026858,PRIVATE,STANDARD,131000.0,4130.0,1000
102103117,1002.0,COMP,2017-03-26,2017-03-26,2018-04-25,HYUNDAI,ACCENT,2015.0,KMHCT41D3FU792283,PRIVATE,STANDARD,32000.0,1610.0,2000
102103961,7232.0,COMP,2017-04-16,2017-04-16,2018-05-15,ISUZU,NPR,2014.0,JAAJP23TXE7K00536,COMMERCIAL,STANDARD,60000.0,2251.0,1000
102105109,2021.0,COMP,2017-05-14,2017-05-14,2018-06-13,TOYOTA,RAV 4,2017.0,JTMDF4EV0HD211036,PRIVATE,M 2.5,110900.0,3050.0,500
102105311,3202.0,COMP,2017-05-18,2017-05-18,2018-06-17,MITSUBISHI,MIRAGE,2014.0,MMBXTA03AEH018749,PRIVATE,STANDARD,24000.0,1560.0,500
102105509,807.0,COMP,2017-05-23,2017-05-23,2018-06-22,HONDA,CITY,2008.0,MRHGD66398P060027,PRIVATE,STANDARD,12000.0,1610.0,1000
102105807,5228.0,COMP,2017-05-30,2017-05-30,2018-06-29,TOYOTA,HILUX,2015.0,MR0EW12G6F3032433,COMMERCIAL,STANDARD,50000.0,2060.0,1000
102106878,5495.0,COMP,2017-06-27,2017-06-27,2018-07-26,AUDI,A 6,2017.0,WAUBHCFC4HN107603,PRIVATE,M 2.5,227000.0,6320.0,500
102110052,5495.0,COMP,2017-09-20,2017-09-20,2018-10-19,VOLKSWAGEN,TIGUAN,2014.0,WVGCE2AX4EW500183,PRIVATE,STANDARD,60000.0,2420.0,500
102112554,11207.0,COMP,2017-11-26,2017-11-26,2018-12-25,TOYOTA,HIACE ,2017.0,JTFHX02P2H0111760,COMMERCIAL,STANDARD,84500.0,3043.0,500
102113152,5495.0,COMP,2017-12-12,2017-12-12,2019-01-11,VOLKSWAGEN,TIGUAN,2018.0,WVGCF2AX3JW860150,PRIVATE,M 2.5,146900.0,5420.0,2000
102113320,5346.0,COMP,2017-12-17,2018-02-13,2019-03-12,BMW,640 I,2012.0,WBA6A0100EDY68342,PRIVATE,M 2.25,143360.0,3550.0,500
102113345,7755.0,COMP,2017-12-17,2017-12-17,2019-01-16,RANGE ROVER,SPORT,2016.0,SALWA2VFXGA119199,PRIVATE,M 2.25,330000.0,7865.0,1000
102113350,7002.0,COMP,2017-12-17,2018-02-20,2019-03-19,BMW,760 LI,2012.0,WBAKB0103CDW97305,PRIVATE,M 2.25,200000.0,5510.0,1000
102119225,7463.0,COMP,2018-05-27,2018-05-27,2019-06-26,GREAT WALL,WINGLE,2015.0,LGWCA2192FB618590,COMMERCIAL,STANDARD,22400.0,2240.0,1000
102121839,3784.0,COMP,2018-08-14,2018-10-13,2019-11-12,NISSAN,SENTRA,2016.0,MNTBB7A96G6032573,PRIVATE,M 2.5,30208.0,1510.0,2000
102123208,4098.0,COMP,2018-10-02,2018-11-01,2019-11-30,TOYOTA,HIACE,2013.0,JTFHX02P2D0079841,COMMERCIAL,NOT CLASSIFIED,31000.0,2030.0,1000
102123974,6326.0,COMP,2018-10-28,2018-11-25,2019-12-24,TOYOTA,HIACE,2017.0,JTFHX02P4H0113879,COMMERCIAL,STANDARD,60800.0,2200.0,500
102126351,7957.0,COMP,2019-01-20,2019-01-20,2020-02-19,KIA,SPORTAGE,2012.0,KNAPB8123C7279167,PRIVATE,NOT CLASSIFIED,15000.0,1730.0,1000
102126405,7852.0,COMP,2019-01-21,2019-01-21,2020-02-20,HONDA,PILOT,2018.0,5FNYF5829JB700333,PRIVATE,NOT CLASSIFIED,115900.0,2698.0,2000
102129344,8894.0,COMP,2019-04-02,2019-04-02,2020-05-01,BMW,X5,2013.0,WBAZV4107DL929411,PRIVATE,M 2019,65000.0,1694.0,500
102129566,7957.0,COMP,2019-04-09,2019-04-21,2020-05-20,JEEP,GRAND CHEROKEE,2014.0,1C4RJFAG1EC114128,PRIVATE,M 2019,39447.0,1840.0,1000
102126115/1,7364.0,COMP,2019-05-12,2019-05-12,2020-06-11,NISSAN,NAVARA,2016.0,VSKDD3C25GA025614,COMMERCIAL,STANDARD,49920.0,639.0,500
102131067,12807.0,COMP,2019-05-30,2019-05-30,2020-06-29,BMW,X1,2019.0,WBAJG3A01K3H23583,PRIVATE,M 2019,148000.0,3180.0,2000
102131772,4714.0,COMP,2019-06-24,2019-06-24,2020-07-23,FORD,F-150,2015.0,1FTEW1EF4FKD39218,PRIVATE,M 2019,51000.0,1990.0,500
102133077,7848.0,COMP,2019-07-21,2019-07-21,2020-08-20,PEUGEOT,3008 GT,2019.0,VF3M45GY0KS077172,PRIVATE,M 2019,111500.0,2220.0,2000
102133703,7957.0,COMP,2019-08-01,2019-08-02,2020-09-01,TOYOTA,LAND CRUISER,2018.0,JTEBU3FJ4JK144621,PRIVATE,M 2019,150000.0,2845.0,2000
102134325,7957.0,COMP,2019-08-19,2019-08-19,2020-09-18,MG,RX5,2018.0,LSJA24U39JS070482,PRIVATE,M 2019,31535.0,1790.0,2000
102135067,7957.0,COMP,2019-09-08,2019-09-08,2020-10-07,MERCEDES,A 250,2015.0,WDDBF4EB2FJ394862,PRIVATE,M 2019,65000.0,1340.0,2000
102135444,3630.0,COMP,2019-09-17,2019-11-18,2020-12-17,AUDI,A 8,2014.0,WAURGBFD8EN002594,PRIVATE,M 2.25,115600.0,1840.0,1000
102136156,13488.0,COMP,2019-10-06,2019-10-20,2020-11-19,PORSCHE,CAYENNE,2009.0,WP1ZZZ9PZ9LA07790,PRIVATE,STANDARD,48000.0,1590.0,500
102137431,5160.0,COMP,2019-11-07,2019-11-07,2020-12-06,TOYOTA,LAND CRUISER,2018.0,JTMHU01J3J4166361,PRIVATE,TOURISM,160000.0,5580.0,1000
102137788,12807.0,COMP,2019-11-18,2019-11-18,2020-12-18,TOYOTA,LAND CRUISER,2020.0,JTMHX01J1L4196842,PRIVATE,M 2019,223650.0,4016.0,1000
102138191,5173.0,COMP,2019-11-27,2019-11-27,2020-12-26,HYUNDAI,VELOSTER,2015.0,KMHTC61C0FU245765,PRIVATE,M 2019,37000.0,1290.0,2000
101617954,4714.0,TP,2020-01-30,2020-01-30,2021-02-27,SCANIA,.,2012.0,UAE3S0112A017435,COMMERCIAL,TP,5000.0,2085.0,1000
102141938,1002.0,COMP,2020-02-27,2020-02-27,2021-03-26,MITSUBISHI,OUTLANDER,2011.0,JMYXTCW5WBU710276,PRIVATE,M 2019,18000.0,1790.0,2000
102144400,12973.0,COMP,2020-05-03,2020-05-23,2021-06-22,TOYOTA,HIACE,2013.0,JTFHX02P1D0071374,COMMERCIAL,M 2019,19200.0,1540.0,500
102145858,6730.0,COMP,2020-06-08,2020-06-08,2021-07-07,TOYOTA,COROLLA XLI,2013.0,RKLBC42E2D5306807,PRIVATE,NOT CLASSIFIED,19000.0,1310.0,2000
102146788,903.0,COMP,2020-06-29,2020-06-30,2021-07-30,TOYOTA,HILUX,2020.0,MR0CX9CD5L3985492,COMMERCIAL,M 2019,61000.0,1540.0,2000
102150056,9060.0,COMP,2020-09-22,2020-09-22,2021-10-21,TOYOTA,HIACE ,2021.0,JTFHX02P0M0123710,COMMERCIAL,M 2019,95430.0,2376.0,1000
102151121,1002.0,COMP,2020-10-18,2020-10-18,2021-11-17,TOYOTA,FORTUNER,2015.0,MHFYX59G2F8072215,PRIVATE,M 2019,62000.0,1390.0,2000
102151468,5160.0,COMP,2020-10-27,2020-10-26,2021-11-25,CHERY,TIGGO,2019.0,LVVDB21B8KD010221,PRIVATE,M 2019,39000.0,1690.0,1000
102152599,1002.0,COMP,2020-11-30,2020-12-06,2022-01-05,MITSUBISHI,PAJERO,2018.0,JE4MR62M7JJ718107,PRIVATE,M 2019,71000.0,1765.0,1000
102152790,13656.0,COMP,2020-12-09,2020-12-27,2022-01-26,HONDA,CIVIC,2012.0,JHMFB2642CS402720,PRIVATE,M 2019,18400.0,899.0,2000
102153268,693.0,COMP,2020-12-22,2020-12-23,2022-01-22,MITSUBISHI,MONTERO,2019.0,MMEMC71X1KH012107,PRIVATE,M 2019,95970.0,1790.0,1000
102070649,250.0,COMP,2016-01-03,2016-02-27,2017-02-26,NISSAN,STD,2014.0,3N6DD23S4EK034423,COMMERCIAL,NOT CLASSIFIED,37120.0,1656.0,2000
102071203,8045.0,COMP,2016-01-09,2016-01-09,2017-02-08,TOYOTA,YARIS,2010.0,JTDBW9230A4042942,PRIVATE,STANDARD,19000.0,1140.0,1000
102071506,9362.0,COMP,2016-01-12,2016-01-12,2017-02-11,BMW,X5,2015.0,WBAKR0105F0J36076,PRIVATE,M 2.25,290000.0,6815.0,500
102071796,8045.0,COMP,2016-01-15,2016-01-15,2017-02-14,HONDA,CIVIC,2008.0,JHMFD16278S408247,PRIVATE,STANDARD,20000.0,1940.0,2000
102073261,7463.0,COMP,2016-01-31,2016-01-31,2017-02-27,TOYOTA,SEQUOIA,2016.0,5TDBY64A2GS129193,PRIVATE,M 2.5,151802.0,4984.0,1000
